date,store_id,region,category,units_sold,unit_price,revenue,promo_flag,holiday_flag,day_of_week,is_weekend
03-09-2023,S1,North,Sports,27,54.5,1471.5,0,0,6,1
04-09-2023,S1,North,Sports,20,55.25,1105,0,0,0,0
05-09-2023,S1,North,Sports,21,56.03,1176.63,0,0,1,0
06-09-2023,S1,North,Sports,27,47.49,1282.23,1,0,2,0
07-09-2023,S1,North,Sports,25,55.61,1390.25,0,0,3,0
08-09-2023,S1,North,Sports,23,55.08,1266.84,0,0,4,0
09-09-2023,S1,North,Sports,31,46.86,1452.66,1,0,5,1
10-09-2023,S1,North,Sports,28,55.07,1541.96,0,0,6,1
11-09-2023,S1,North,Sports,25,54.12,1353,0,0,0,0
12-09-2023,S1,North,Sports,20,55.61,1112.2,0,0,1,0
13-09-2023,S1,North,Sports,29,46.96,1361.84,1,0,2,0
14-09-2023,S1,North,Sports,20,54.16,1083.2,0,0,3,0
15-09-2023,S1,North,Sports,21,54.63,1147.23,0,0,4,0
16-09-2023,S1,North,Sports,26,54.76,1423.76,0,0,5,1
17-09-2023,S1,North,Sports,27,55.38,1495.26,0,0,6,1
18-09-2023,S1,North,Sports,24,54.76,1314.24,0,0,0,0
19-09-2023,S1,North,Sports,21,54.37,1141.77,0,0,1,0
20-09-2023,S1,North,Sports,20,54.82,1096.4,0,0,2,0
21-09-2023,S1,North,Sports,23,55.58,1278.34,0,0,3,0
22-09-2023,S1,North,Sports,18,54.54,981.72,0,0,4,0
23-09-2023,S1,North,Sports,19,56.07,1065.33,0,0,5,1
24-09-2023,S1,North,Sports,20,54.93,1098.6,0,0,6,1
25-09-2023,S1,North,Sports,21,54.98,1154.58,0,0,0,0
26-09-2023,S1,North,Sports,19,55.22,1049.18,0,0,1,0
27-09-2023,S1,North,Sports,19,55.98,1063.62,0,0,2,0
28-09-2023,S1,North,Sports,18,55.2,993.6,0,0,3,0
29-09-2023,S1,North,Sports,22,55.9,1229.8,0,0,4,0
30-09-2023,S1,North,Sports,19,54.5,1035.5,0,0,5,1
01-10-2023,S1,North,Sports,25,54.28,1357,0,0,6,1
02-10-2023,S1,North,Sports,19,55.48,1054.12,0,0,0,0
03-10-2023,S1,North,Sports,23,54.67,1257.41,0,0,1,0
04-10-2023,S1,North,Sports,29,47.09,1365.61,1,0,2,0
05-10-2023,S1,North,Sports,18,54.31,977.58,0,0,3,0
06-10-2023,S1,North,Sports,16,53.92,862.72,0,0,4,0
07-10-2023,S1,North,Sports,22,56.03,1232.66,0,0,5,1
08-10-2023,S1,North,Sports,23,54.21,1246.83,0,0,6,1
09-10-2023,S1,North,Sports,16,55.64,890.24,0,0,0,0
10-10-2023,S1,North,Sports,19,55.62,1056.78,0,0,1,0
11-10-2023,S1,North,Sports,19,56.07,1065.33,0,0,2,0
12-10-2023,S1,North,Sports,15,55.84,837.6,0,0,3,0
13-10-2023,S1,North,Sports,18,54.13,974.34,0,0,4,0
14-10-2023,S1,North,Sports,22,54.31,1194.82,0,0,5,1
15-10-2023,S1,North,Sports,25,54.23,1355.75,0,0,6,1
16-10-2023,S1,North,Sports,18,55.35,996.3,0,0,0,0
17-10-2023,S1,North,Sports,15,55.36,830.4,0,0,1,0
18-10-2023,S1,North,Sports,15,54.93,823.95,0,0,2,0
19-10-2023,S1,North,Sports,17,55.64,945.88,0,0,3,0
20-10-2023,S1,North,Sports,18,54.04,972.72,0,0,4,0
21-10-2023,S1,North,Sports,22,55.78,1227.16,0,0,5,1
22-10-2023,S1,North,Sports,18,54.46,980.28,0,0,6,1
23-10-2023,S1,North,Sports,18,54.37,978.66,0,0,0,0
24-10-2023,S1,North,Sports,13,55.68,723.84,0,0,1,0
25-10-2023,S1,North,Sports,16,54.92,878.72,0,0,2,0
26-10-2023,S1,North,Sports,18,55.6,1000.8,0,0,3,0
27-10-2023,S1,North,Sports,19,54.01,1026.19,0,0,4,0
28-10-2023,S1,North,Sports,17,55.24,939.08,0,0,5,1
29-10-2023,S1,North,Sports,21,54.68,1148.28,0,0,6,1
30-10-2023,S1,North,Sports,16,54.52,872.32,0,0,0,0
31-10-2023,S1,North,Sports,13,54.53,708.89,0,0,1,0
01-11-2023,S1,North,Sports,14,55.91,782.74,0,0,2,0
02-11-2023,S1,North,Sports,17,55.88,949.96,0,0,3,0
03-11-2023,S1,North,Sports,20,54.59,1091.8,0,0,4,0
04-11-2023,S1,North,Sports,20,54.98,1099.6,0,0,5,1
05-11-2023,S1,North,Sports,26,54.9,1427.4,0,0,6,1
06-11-2023,S1,North,Sports,17,54.89,933.13,0,0,0,0
07-11-2023,S1,North,Sports,15,56.01,840.15,0,0,1,0
08-11-2023,S1,North,Sports,18,55.97,1007.46,0,0,2,0
09-11-2023,S1,North,Sports,14,55.36,775.04,0,0,3,0
10-11-2023,S1,North,Sports,16,54.69,875.04,0,0,4,0
11-11-2023,S1,North,Sports,19,55.22,1049.18,0,0,5,1
12-11-2023,S1,North,Sports,19,54.41,1033.79,0,0,6,1
13-11-2023,S1,North,Sports,13,55.54,722.02,0,0,0,0
14-11-2023,S1,North,Sports,18,47.68,858.24,1,0,1,0
15-11-2023,S1,North,Sports,14,54.06,756.84,0,0,2,0
16-11-2023,S1,North,Sports,17,54.37,924.29,0,0,3,0
17-11-2023,S1,North,Sports,16,56.04,896.64,0,0,4,0
18-11-2023,S1,North,Sports,19,55.62,1056.78,0,0,5,1
19-11-2023,S1,North,Sports,16,54.71,875.36,0,0,6,1
20-11-2023,S1,North,Sports,15,54.23,813.45,0,0,0,0
21-11-2023,S1,North,Sports,16,54.93,878.88,0,0,1,0
22-11-2023,S1,North,Sports,22,46.93,1032.46,1,0,2,0
23-11-2023,S1,North,Sports,34,54.49,1852.66,0,1,3,0
24-11-2023,S1,North,Sports,24,56,1344,0,1,4,0
25-11-2023,S1,North,Sports,27,46.44,1253.88,1,0,5,1
26-11-2023,S1,North,Sports,17,55.73,947.41,0,0,6,1
27-11-2023,S1,North,Sports,21,55.25,1160.25,0,1,0,0
28-11-2023,S1,North,Sports,15,54.17,812.55,0,0,1,0
29-11-2023,S1,North,Sports,15,53.91,808.65,0,0,2,0
30-11-2023,S1,North,Sports,15,55.43,831.45,0,0,3,0
01-12-2023,S1,North,Sports,15,54.58,818.7,0,0,4,0
02-12-2023,S1,North,Sports,18,53.93,970.74,0,0,5,1
03-12-2023,S1,North,Sports,19,55.7,1058.3,0,0,6,1
04-12-2023,S1,North,Sports,13,54.4,707.2,0,0,0,0
05-12-2023,S1,North,Sports,14,54.93,769.02,0,0,1,0
06-12-2023,S1,North,Sports,12,54.28,651.36,0,0,2,0
07-12-2023,S1,North,Sports,14,55.58,778.12,0,0,3,0
08-12-2023,S1,North,Sports,13,54.38,706.94,0,0,4,0
09-12-2023,S1,North,Sports,16,54.2,867.2,0,0,5,1
10-12-2023,S1,North,Sports,22,55.45,1219.9,0,0,6,1
11-12-2023,S1,North,Sports,17,55.4,941.8,0,0,0,0
12-12-2023,S1,North,Sports,13,55.4,720.2,0,0,1,0
13-12-2023,S1,North,Sports,13,54.67,710.71,0,0,2,0
14-12-2023,S1,North,Sports,14,54.5,763,0,0,3,0
15-12-2023,S1,North,Sports,12,54.09,649.08,0,0,4,0
16-12-2023,S1,North,Sports,18,54.38,978.84,0,0,5,1
17-12-2023,S1,North,Sports,18,54.04,972.72,0,0,6,1
18-12-2023,S1,North,Sports,13,54.77,712.01,0,0,0,0
19-12-2023,S1,North,Sports,16,54.04,864.64,0,0,1,0
20-12-2023,S1,North,Sports,34,46.2,1570.8,1,1,2,0
21-12-2023,S1,North,Sports,35,46.07,1612.45,1,1,3,0
22-12-2023,S1,North,Sports,26,55.58,1445.08,0,1,4,0
23-12-2023,S1,North,Sports,36,55.75,2007,0,1,5,1
24-12-2023,S1,North,Sports,31,54.73,1696.63,0,1,6,1
25-12-2023,S1,North,Sports,13,56.06,728.78,0,0,0,0
26-12-2023,S1,North,Sports,15,54.34,815.1,0,0,1,0
27-12-2023,S1,North,Sports,15,55.8,837,0,0,2,0
28-12-2023,S1,North,Sports,15,55.64,834.6,0,0,3,0
29-12-2023,S1,North,Sports,13,54.85,713.05,0,0,4,0
30-12-2023,S1,North,Sports,18,54.84,987.12,0,0,5,1
31-12-2023,S1,North,Sports,18,55.23,994.14,0,0,6,1
01-01-2024,S1,North,Sports,17,53.94,916.98,0,1,0,0
02-01-2024,S1,North,Sports,18,55.2,993.6,0,0,1,0
03-01-2024,S1,North,Sports,13,54.32,706.16,0,0,2,0
04-01-2024,S1,North,Sports,16,55.34,885.44,0,0,3,0
05-01-2024,S1,North,Sports,15,54.23,813.45,0,0,4,0
06-01-2024,S1,North,Sports,17,55.18,938.06,0,0,5,1
07-01-2024,S1,North,Sports,21,54.46,1143.66,0,0,6,1
08-01-2024,S1,North,Sports,17,54.1,919.7,0,0,0,0
09-01-2024,S1,North,Sports,15,55.98,839.7,0,0,1,0
10-01-2024,S1,North,Sports,14,54.38,761.32,0,0,2,0
11-01-2024,S1,North,Sports,14,55.23,773.22,0,0,3,0
12-01-2024,S1,North,Sports,15,55.4,831,0,0,4,0
13-01-2024,S1,North,Sports,20,54.97,1099.4,0,0,5,1
14-01-2024,S1,North,Sports,19,54.2,1029.8,0,0,6,1
15-01-2024,S1,North,Sports,17,55.25,939.25,0,0,0,0
16-01-2024,S1,North,Sports,13,55.07,715.91,0,0,1,0
17-01-2024,S1,North,Sports,18,55.84,1005.12,0,0,2,0
18-01-2024,S1,North,Sports,18,55.19,993.42,0,0,3,0
19-01-2024,S1,North,Sports,14,55.39,775.46,0,0,4,0
20-01-2024,S1,North,Sports,21,55.88,1173.48,0,0,5,1
21-01-2024,S1,North,Sports,22,55.49,1220.78,0,0,6,1
22-01-2024,S1,North,Sports,15,54.03,810.45,0,0,0,0
23-01-2024,S1,North,Sports,14,56.03,784.42,0,0,1,0
24-01-2024,S1,North,Sports,25,46.02,1150.5,1,0,2,0
25-01-2024,S1,North,Sports,17,54.66,929.22,0,0,3,0
26-01-2024,S1,North,Sports,14,53.98,755.72,0,0,4,0
27-01-2024,S1,North,Sports,14,54.12,757.68,0,0,5,1
28-01-2024,S1,North,Sports,21,55.66,1168.86,0,0,6,1
29-01-2024,S1,North,Sports,28,46.22,1294.16,1,0,0,0
30-01-2024,S1,North,Sports,17,54.48,926.16,0,0,1,0
31-01-2024,S1,North,Sports,18,55.99,1007.82,0,0,2,0
01-02-2024,S1,North,Sports,15,55.48,832.2,0,0,3,0
02-02-2024,S1,North,Sports,17,54.75,930.75,0,0,4,0
03-02-2024,S1,North,Sports,22,54.84,1206.48,0,0,5,1
04-02-2024,S1,North,Sports,19,55.11,1047.09,0,0,6,1
05-02-2024,S1,North,Sports,21,55.13,1157.73,0,0,0,0
06-02-2024,S1,North,Sports,17,54.94,933.98,0,0,1,0
07-02-2024,S1,North,Sports,13,54.75,711.75,0,0,2,0
08-02-2024,S1,North,Sports,17,55.23,938.91,0,0,3,0
09-02-2024,S1,North,Sports,20,55.87,1117.4,0,0,4,0
10-02-2024,S1,North,Sports,19,55.9,1062.1,0,0,5,1
11-02-2024,S1,North,Sports,18,55.33,995.94,0,0,6,1
12-02-2024,S1,North,Sports,18,55.52,999.36,0,0,0,0
13-02-2024,S1,North,Sports,15,55.79,836.85,0,0,1,0
14-02-2024,S1,North,Sports,15,54.69,820.35,0,0,2,0
15-02-2024,S1,North,Sports,16,55.91,894.56,0,0,3,0
16-02-2024,S1,North,Sports,21,54.98,1154.58,0,0,4,0
17-02-2024,S1,North,Sports,23,53.96,1241.08,0,0,5,1
18-02-2024,S1,North,Sports,22,55.48,1220.56,0,0,6,1
19-02-2024,S1,North,Sports,17,54.37,924.29,0,0,0,0
20-02-2024,S1,North,Sports,20,54.81,1096.2,0,0,1,0
21-02-2024,S1,North,Sports,20,55.54,1110.8,0,0,2,0
22-02-2024,S1,North,Sports,22,55.58,1222.76,0,0,3,0
23-02-2024,S1,North,Sports,26,46.46,1207.96,1,0,4,0
24-02-2024,S1,North,Sports,19,54.35,1032.65,0,0,5,1
25-02-2024,S1,North,Sports,22,55.43,1219.46,0,0,6,1
26-02-2024,S1,North,Sports,18,54.3,977.4,0,0,0,0
27-02-2024,S1,North,Sports,21,54.53,1145.13,0,0,1,0
28-02-2024,S1,North,Sports,24,47.19,1132.56,1,0,2,0
29-02-2024,S1,North,Sports,17,53.92,916.64,0,0,3,0
01-03-2024,S1,North,Sports,23,54.49,1253.27,0,0,4,0
02-03-2024,S1,North,Sports,24,55.23,1325.52,0,0,5,1
03-03-2024,S1,North,Sports,27,54.88,1481.76,0,0,6,1
04-03-2024,S1,North,Sports,23,54.66,1257.18,0,0,0,0
05-03-2024,S1,North,Sports,21,54.61,1146.81,0,0,1,0
06-03-2024,S1,North,Sports,21,54.13,1136.73,0,0,2,0
07-03-2024,S1,North,Sports,19,54.64,1038.16,0,0,3,0
08-03-2024,S1,North,Sports,20,55.56,1111.2,0,0,4,0
09-03-2024,S1,North,Sports,27,55.54,1499.58,0,0,5,1
10-03-2024,S1,North,Sports,22,54.44,1197.68,0,0,6,1
11-03-2024,S1,North,Sports,23,54.77,1259.71,0,0,0,0
12-03-2024,S1,North,Sports,23,54.36,1250.28,0,0,1,0
13-03-2024,S1,North,Sports,23,55.31,1272.13,0,0,2,0
14-03-2024,S1,North,Sports,21,54.28,1139.88,0,0,3,0
15-03-2024,S1,North,Sports,19,55.2,1048.8,0,0,4,0
16-03-2024,S1,North,Sports,31,55.51,1720.81,0,0,5,1
17-03-2024,S1,North,Sports,30,55.49,1664.7,0,0,6,1
18-03-2024,S1,North,Sports,21,55.25,1160.25,0,0,0,0
19-03-2024,S1,North,Sports,22,55.96,1231.12,0,0,1,0
20-03-2024,S1,North,Sports,21,54.2,1138.2,0,0,2,0
21-03-2024,S1,North,Sports,17,55.56,944.52,0,0,3,0
22-03-2024,S1,North,Sports,22,55.49,1220.78,0,0,4,0
23-03-2024,S1,North,Sports,28,54.91,1537.48,0,0,5,1
24-03-2024,S1,North,Sports,25,54.62,1365.5,0,0,6,1
25-03-2024,S1,North,Sports,21,55.36,1162.56,0,0,0,0
26-03-2024,S1,North,Sports,21,55.11,1157.31,0,0,1,0
27-03-2024,S1,North,Sports,32,45.92,1469.44,1,0,2,0
28-03-2024,S1,North,Sports,25,55.13,1378.25,0,0,3,0
29-03-2024,S1,North,Sports,23,55.94,1286.62,0,0,4,0
30-03-2024,S1,North,Sports,29,55.69,1615.01,0,0,5,1
31-03-2024,S1,North,Sports,28,54.57,1527.96,0,0,6,1
01-04-2024,S1,North,Sports,26,54.38,1413.88,0,0,0,0
02-04-2024,S1,North,Sports,26,54.28,1411.28,0,0,1,0
03-04-2024,S1,North,Sports,19,54.47,1034.93,0,0,2,0
04-04-2024,S1,North,Sports,19,55.2,1048.8,0,0,3,0
05-04-2024,S1,North,Sports,23,55.93,1286.39,0,0,4,0
06-04-2024,S1,North,Sports,31,55.18,1710.58,0,0,5,1
07-04-2024,S1,North,Sports,32,54.97,1759.04,0,0,6,1
08-04-2024,S1,North,Sports,23,55.55,1277.65,0,0,0,0
09-04-2024,S1,North,Sports,23,54.29,1248.67,0,0,1,0
10-04-2024,S1,North,Sports,23,54.2,1246.6,0,0,2,0
11-04-2024,S1,North,Sports,24,54.28,1302.72,0,0,3,0
12-04-2024,S1,North,Sports,25,55.74,1393.5,0,0,4,0
13-04-2024,S1,North,Sports,27,54.72,1477.44,0,0,5,1
14-04-2024,S1,North,Sports,28,54.62,1529.36,0,0,6,1
15-04-2024,S1,North,Sports,26,54.23,1409.98,0,0,0,0
16-04-2024,S1,North,Sports,21,55.25,1160.25,0,0,1,0
17-04-2024,S1,North,Sports,30,55.58,1667.4,0,0,2,0
18-04-2024,S1,North,Sports,31,55.96,1734.76,0,0,3,0
19-04-2024,S1,North,Sports,27,54.56,1473.12,0,0,4,0
20-04-2024,S1,North,Sports,35,55.24,1933.4,0,0,5,1
21-04-2024,S1,North,Sports,27,54.29,1465.83,0,0,6,1
22-04-2024,S1,North,Sports,23,54.82,1260.86,0,0,0,0
23-04-2024,S1,North,Sports,18,54.29,977.22,0,0,1,0
24-04-2024,S1,North,Sports,25,54.96,1374,0,0,2,0
25-04-2024,S1,North,Sports,26,55.4,1440.4,0,0,3,0
26-04-2024,S1,North,Sports,26,55.66,1447.16,0,0,4,0
27-04-2024,S1,North,Sports,25,53.98,1349.5,0,0,5,1
28-04-2024,S1,North,Sports,31,54.69,1695.39,0,0,6,1
29-04-2024,S1,North,Sports,27,54.54,1472.58,0,0,0,0
30-04-2024,S1,North,Sports,27,56,1512,0,0,1,0
01-05-2024,S1,North,Sports,24,54.81,1315.44,0,0,2,0
02-05-2024,S1,North,Sports,32,54.86,1755.52,0,0,3,0
03-05-2024,S1,North,Sports,25,55.13,1378.25,0,0,4,0
04-05-2024,S1,North,Sports,39,47.34,1846.26,1,0,5,1
05-05-2024,S1,North,Sports,32,55.71,1782.72,0,0,6,1
06-05-2024,S1,North,Sports,24,54.96,1319.04,0,0,0,0
07-05-2024,S1,North,Sports,23,55.21,1269.83,0,0,1,0
08-05-2024,S1,North,Sports,29,54.56,1582.24,0,0,2,0
09-05-2024,S1,North,Sports,21,54.02,1134.42,0,0,3,0
10-05-2024,S1,North,Sports,28,54.22,1518.16,0,0,4,0
11-05-2024,S1,North,Sports,22,55.11,1212.42,0,0,5,1
12-05-2024,S1,North,Sports,33,55.95,1846.35,0,0,6,1
13-05-2024,S1,North,Sports,24,54.33,1303.92,0,0,0,0
14-05-2024,S1,North,Sports,24,54.68,1312.32,0,0,1,0
15-05-2024,S1,North,Sports,34,46.51,1581.34,1,0,2,0
16-05-2024,S1,North,Sports,22,55.34,1217.48,0,0,3,0
17-05-2024,S1,North,Sports,25,55.92,1398,0,0,4,0
18-05-2024,S1,North,Sports,28,54.5,1526,0,0,5,1
19-05-2024,S1,North,Sports,31,55.78,1729.18,0,0,6,1
20-05-2024,S1,North,Sports,23,54.23,1247.29,0,0,0,0
21-05-2024,S1,North,Sports,35,54.89,1921.15,0,0,1,0
22-05-2024,S1,North,Sports,28,55.84,1563.52,0,0,2,0
23-05-2024,S1,North,Sports,27,54.08,1460.16,0,0,3,0
24-05-2024,S1,North,Sports,22,54.8,1205.6,0,0,4,0
25-05-2024,S1,North,Sports,34,55.83,1898.22,0,0,5,1
26-05-2024,S1,North,Sports,25,54.36,1359,0,0,6,1
27-05-2024,S1,North,Sports,29,55.66,1614.14,0,0,0,0
28-05-2024,S1,North,Sports,26,54.38,1413.88,0,0,1,0
29-05-2024,S1,North,Sports,35,54.64,1912.4,0,0,2,0
30-05-2024,S1,North,Sports,28,54.78,1533.84,0,0,3,0
31-05-2024,S1,North,Sports,30,55.05,1651.5,0,0,4,0
01-06-2024,S1,North,Sports,31,54.29,1682.99,0,0,5,1
02-06-2024,S1,North,Sports,38,55.19,2097.22,0,0,6,1
03-06-2024,S1,North,Sports,32,55.84,1786.88,0,0,0,0
04-06-2024,S1,North,Sports,31,54.72,1696.32,0,0,1,0
05-06-2024,S1,North,Sports,35,55.37,1937.95,0,0,2,0
06-06-2024,S1,North,Sports,25,55.1,1377.5,0,0,3,0
07-06-2024,S1,North,Sports,30,55.67,1670.1,0,0,4,0
08-06-2024,S1,North,Sports,31,55.12,1708.72,0,0,5,1
09-06-2024,S1,North,Sports,30,54.08,1622.4,0,0,6,1
10-06-2024,S1,North,Sports,38,46.4,1763.2,1,0,0,0
11-06-2024,S1,North,Sports,29,54.27,1573.83,0,0,1,0
12-06-2024,S1,North,Sports,35,56.05,1961.75,0,0,2,0
13-06-2024,S1,North,Sports,25,54.99,1374.75,0,0,3,0
14-06-2024,S1,North,Sports,27,55.82,1507.14,0,0,4,0
15-06-2024,S1,North,Sports,62,47.34,2935.08,1,0,5,1
16-06-2024,S1,North,Sports,42,55.63,2336.46,0,0,6,1
17-06-2024,S1,North,Sports,29,56.03,1624.87,0,0,0,0
18-06-2024,S1,North,Sports,32,56.09,1794.88,0,0,1,0
19-06-2024,S1,North,Sports,20,55.25,1105,0,0,2,0
20-06-2024,S1,North,Sports,28,54.02,1512.56,0,0,3,0
21-06-2024,S1,North,Sports,32,54.37,1739.84,0,0,4,0
22-06-2024,S1,North,Sports,34,54.84,1864.56,0,0,5,1
23-06-2024,S1,North,Sports,34,54.69,1859.46,0,0,6,1
24-06-2024,S1,North,Sports,31,54.87,1700.97,0,0,0,0
25-06-2024,S1,North,Sports,36,55.66,2003.76,0,0,1,0
26-06-2024,S1,North,Sports,29,54.89,1591.81,0,0,2,0
27-06-2024,S1,North,Sports,29,54.64,1584.56,0,0,3,0
28-06-2024,S1,North,Sports,33,55.35,1826.55,0,0,4,0
29-06-2024,S1,North,Sports,36,54.02,1944.72,0,0,5,1
30-06-2024,S1,North,Sports,41,54.27,2225.07,0,0,6,1
01-07-2024,S1,North,Sports,25,55.38,1384.5,0,0,0,0
02-07-2024,S1,North,Sports,25,53.94,1348.5,0,0,1,0
03-07-2024,S1,North,Sports,25,54.58,1364.5,0,0,2,0
04-07-2024,S1,North,Sports,37,55.06,2037.22,0,1,3,0
05-07-2024,S1,North,Sports,42,46.97,1972.74,1,0,4,0
06-07-2024,S1,North,Sports,33,54.54,1799.82,0,0,5,1
07-07-2024,S1,North,Sports,41,56.04,2297.64,0,0,6,1
08-07-2024,S1,North,Sports,40,46.46,1858.4,1,0,0,0
09-07-2024,S1,North,Sports,27,55.51,1498.77,0,0,1,0
10-07-2024,S1,North,Sports,23,55.27,1271.21,0,0,2,0
11-07-2024,S1,North,Sports,28,55.94,1566.32,0,0,3,0
12-07-2024,S1,North,Sports,23,55.69,1280.87,0,0,4,0
13-07-2024,S1,North,Sports,32,53.98,1727.36,0,0,5,1
14-07-2024,S1,North,Sports,34,54.27,1845.18,0,0,6,1
15-07-2024,S1,North,Sports,25,55.03,1375.75,0,0,0,0
16-07-2024,S1,North,Sports,30,54.11,1623.3,0,0,1,0
17-07-2024,S1,North,Sports,27,55.9,1509.3,0,0,2,0
18-07-2024,S1,North,Sports,30,55.98,1679.4,0,0,3,0
19-07-2024,S1,North,Sports,28,53.95,1510.6,0,0,4,0
20-07-2024,S1,North,Sports,32,55.9,1788.8,0,0,5,1
21-07-2024,S1,North,Sports,30,54.14,1624.2,0,0,6,1
22-07-2024,S1,North,Sports,28,54.74,1532.72,0,0,0,0
23-07-2024,S1,North,Sports,28,55.81,1562.68,0,0,1,0
24-07-2024,S1,North,Sports,29,54.71,1586.59,0,0,2,0
25-07-2024,S1,North,Sports,28,55.3,1548.4,0,0,3,0
26-07-2024,S1,North,Sports,23,55.53,1277.19,0,0,4,0
27-07-2024,S1,North,Sports,36,55.09,1983.24,0,0,5,1
28-07-2024,S1,North,Sports,34,54.81,1863.54,0,0,6,1
29-07-2024,S1,North,Sports,27,55.81,1506.87,0,0,0,0
30-07-2024,S1,North,Sports,28,56,1568,0,0,1,0
31-07-2024,S1,North,Sports,29,53.91,1563.39,0,0,2,0
01-08-2024,S1,North,Sports,42,46.19,1939.98,1,0,3,0
02-08-2024,S1,North,Sports,32,46.49,1487.68,1,0,4,0
03-08-2024,S1,North,Sports,28,54.83,1535.24,0,0,5,1
04-08-2024,S1,North,Sports,34,54.88,1865.92,0,0,6,1
05-08-2024,S1,North,Sports,33,55.3,1824.9,0,0,0,0
06-08-2024,S1,North,Sports,26,55.31,1438.06,0,0,1,0
07-08-2024,S1,North,Sports,30,56,1680,0,0,2,0
08-08-2024,S1,North,Sports,25,55.32,1383,0,0,3,0
09-08-2024,S1,North,Sports,30,54.29,1628.7,0,0,4,0
10-08-2024,S1,North,Sports,33,55.04,1816.32,0,0,5,1
11-08-2024,S1,North,Sports,31,55.94,1734.14,0,0,6,1
12-08-2024,S1,North,Sports,24,55.19,1324.56,0,0,0,0
13-08-2024,S1,North,Sports,26,54.5,1417,0,0,1,0
14-08-2024,S1,North,Sports,28,54.53,1526.84,0,0,2,0
15-08-2024,S1,North,Sports,24,54.33,1303.92,0,0,3,0
16-08-2024,S1,North,Sports,25,55.22,1380.5,0,0,4,0
17-08-2024,S1,North,Sports,31,55.24,1712.44,0,0,5,1
18-08-2024,S1,North,Sports,33,55.38,1827.54,0,0,6,1
19-08-2024,S1,North,Sports,26,54.79,1424.54,0,0,0,0
20-08-2024,S1,North,Sports,24,55.1,1322.4,0,0,1,0
21-08-2024,S1,North,Sports,26,55.99,1455.74,0,0,2,0
22-08-2024,S1,North,Sports,28,55.34,1549.52,0,0,3,0
23-08-2024,S1,North,Sports,26,55.75,1449.5,0,0,4,0
24-08-2024,S1,North,Sports,30,54.27,1628.1,0,0,5,1
25-08-2024,S1,North,Sports,30,54.96,1648.8,0,0,6,1
26-08-2024,S1,North,Sports,22,53.91,1186.02,0,0,0,0
27-08-2024,S1,North,Sports,27,54.65,1475.55,0,0,1,0
28-08-2024,S1,North,Sports,21,54.68,1148.28,0,0,2,0
29-08-2024,S1,North,Sports,30,46.01,1380.3,1,0,3,0
30-08-2024,S1,North,Sports,23,54.35,1250.05,0,0,4,0
31-08-2024,S1,North,Sports,22,54.56,1200.32,0,0,5,1
01-09-2024,S1,North,Sports,31,55.47,1719.57,0,0,6,1
02-09-2024,S1,North,Sports,22,55.3,1216.6,0,0,0,0
03-09-2024,S1,North,Sports,26,56.03,1456.78,0,0,1,0
04-09-2024,S1,North,Sports,23,54.28,1248.44,0,0,2,0
05-09-2024,S1,North,Sports,24,54.1,1298.4,0,0,3,0
06-09-2024,S1,North,Sports,19,54.86,1042.34,0,0,4,0
07-09-2024,S1,North,Sports,30,54.63,1638.9,0,0,5,1
08-09-2024,S1,North,Sports,36,55.09,1983.24,0,0,6,1
09-09-2024,S1,North,Sports,22,54.05,1189.1,0,0,0,0
10-09-2024,S1,North,Sports,23,55.11,1267.53,0,0,1,0
11-09-2024,S1,North,Sports,24,55.45,1330.8,0,0,2,0
12-09-2024,S1,North,Sports,19,54.35,1032.65,0,0,3,0
13-09-2024,S1,North,Sports,20,55.25,1105,0,0,4,0
14-09-2024,S1,North,Sports,29,54.81,1589.49,0,0,5,1
15-09-2024,S1,North,Sports,24,54.15,1299.6,0,0,6,1
16-09-2024,S1,North,Sports,22,55.5,1221,0,0,0,0
17-09-2024,S1,North,Sports,23,55.47,1275.81,0,0,1,0
18-09-2024,S1,North,Sports,36,46.31,1667.16,1,0,2,0
19-09-2024,S1,North,Sports,19,54.04,1026.76,0,0,3,0
20-09-2024,S1,North,Sports,20,54.29,1085.8,0,0,4,0
21-09-2024,S1,North,Sports,27,55.2,1490.4,0,0,5,1
22-09-2024,S1,North,Sports,22,55.1,1212.2,0,0,6,1
23-09-2024,S1,North,Sports,21,54.01,1134.21,0,0,0,0
24-09-2024,S1,North,Sports,20,54.77,1095.4,0,0,1,0
25-09-2024,S1,North,Sports,22,55.42,1219.24,0,0,2,0
26-09-2024,S1,North,Sports,26,46.63,1212.38,1,0,3,0
27-09-2024,S1,North,Sports,24,54.38,1305.12,0,0,4,0
28-09-2024,S1,North,Sports,24,55.52,1332.48,0,0,5,1
29-09-2024,S1,North,Sports,24,54.55,1309.2,0,0,6,1
30-09-2024,S1,North,Sports,25,54.94,1373.5,0,0,0,0
01-10-2024,S1,North,Sports,21,55.01,1155.21,0,0,1,0
02-10-2024,S1,North,Sports,20,55.77,1115.4,0,0,2,0
03-10-2024,S1,North,Sports,19,54.06,1027.14,0,0,3,0
04-10-2024,S1,North,Sports,23,55.15,1268.45,0,0,4,0
05-10-2024,S1,North,Sports,28,56.09,1570.52,0,0,5,1
06-10-2024,S1,North,Sports,25,55.02,1375.5,0,0,6,1
07-10-2024,S1,North,Sports,17,53.91,916.47,0,0,0,0
08-10-2024,S1,North,Sports,19,55.02,1045.38,0,0,1,0
